"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum","RelatedMethodSet","RelatedCasesNum"
"25","helios/helios-services","f5ca2fed1af3b713111d3c621529405737e06150","29671354178c80b4de8deca9dce347336a14d7fa","LOCAL_VAR_RENAMING","0","1","2","[TotalHealthCheckGauge getValue (), TotalHealthCheckGauge TotalHealthCheckGauge (HealthCheckRegistry)]","34"
"0","helios/helios-system-tests","29671354178c80b4de8deca9dce347336a14d7fa","d7a70d4f1b04b594127c9fea34890219107c5eb4","IF_DIVIDING","9","1","139","[SystemTestBase awaitHostStatus (String, HostStatus.Status, int, TimeUnit), VolumeTest recvUtf8 (int, int), CliJobCreationTest initialize (), SystemTestBase createJob (String, String, String, List<String>, Map<String,String>, Map<String,PortMapping>, Map<ServiceEndpoint,ServicePorts>), CliJobCreationTest testSuccessJsonOutput (), SystemTestBase removeContainer (DockerClient, String), SystemTestBase undeployJob (JobId, String), SystemTestBase createJob (String, String, String, List<String>, Map<String,String>, Map<String,PortMapping>), SystemTestBase flatten (Iterable<?>), SystemTestBase zk (), DeploymentGroupTest testRollingUpdateMigrateNothingToUndeploy (), DeploymentGroupTest initialize (), SystemTestBase stopJob (JobId, String), CliJobCreationTest testTemplateAmbiguousJobJsonOutput (), SystemTestBase startAgent (String), SystemTestBase awaitTaskGone (HeliosClient, String, JobId, long, TimeUnit), SystemTestBase assertJobEquals (Job, Job), SystemTestBase startDefaultMaster (String), AgentStateDirConflictTest setup (), SystemTestBase startDefaultMaster (int, String), SystemTestBase startDefaultMasters (int, String), DeploymentGroupTest awaitUpWithLabels (String, String), AgentStateDirConflictTest stopQuietly (Service), VolumeTest call (), SystemTestBase masterName (), CliJobCreationTest testMergeFileAndCliArgs (), DeploymentGroupTest testStopDeploymentGroupGroupNotFound (), SystemTestBase assertJobsEqual (Map<JobId,Job>, Map<JobId,Job>), NamespaceTest test (), DeploymentGroupTest testStopDeploymentGroup (), SystemTestBase client (String, String), VolumeTest testCli (), DeploymentGroupTest testRollingUpdatePerformance (), SystemTestBase masterEndpoint (), SystemTestBase main (String), SystemTestBase startDefaultMasterDontWaitForZk (CuratorClientFactory, String), SystemTestBase cliJson (Class<T>, String, String), DeploymentGroupTest testRollingUpdateWithOverlap (), CliJobCreationTest testMergeFileAndCliArgsEnvPrecedence (), ClusterDeploymentTest zooKeeperTestManager (), DeploymentGroupTest testStatusNoRollingUpdate (), DeploymentGroupTest testStoppedJob (), AgentStateDirConflictTest makeAgent (String), LabelTest testCliHosts (), SystemTestBase awaitHostStatus (HeliosClient, String, HostStatus.Status, int, TimeUnit), SystemTestBase awaitHostStatusWithHostInfo (HeliosClient, String, HostStatus.Status, int, TimeUnit), CliJobCreationTest testInvalidJobJsonOutput (), SystemTestBase cliJson (Class<T>, String, List<String>), SystemTestBase baseTeardown (), SystemTestBase awaitJobState (HeliosClient, String, JobId, TaskStatus.State, int, TimeUnit), SystemTestBase startMaster (CuratorClientFactory, String), SystemTestBase deployJob (JobId, String), SystemTestBase createJobRawOutput (Job), ClusterDeploymentTest deploy (Job, String), SystemTestBase randomHexString (), SystemTestBase cli (String, String), SystemTestBase deployJob (JobId, String, String), SystemTestBase getOrNull (ListenableFuture<T>), DeploymentGroupTest testIdenticalRollouts (), DeploymentGroupTest testRemoveDeploymentGroupInactive (), SystemTestBase awaitDeploymentGroupStatus (HeliosClient, String, DeploymentGroupStatus.State), DeploymentGroupTest call (), SystemTestBase isCircleCi (), JobWatchExactTest write (int), SystemTestBase awaitHostRegistered (HeliosClient, String, int, TimeUnit), CliJobCreationTest testTemplateUnknownJobJsonOutput (), VolumeTest assertVolumes (JobId), SystemTestBase waitForMasterToBeFullyUp (), SystemTestBase flatten (Object), SystemTestBase masterAdminEndpoint (), SystemTestBase deregisterHost (String), LabelTest hostLabels (Set<String>), SystemTestBase createJob (Job), SystemTestBase startDefaultAgent (String, String), DeploymentGroupTest testRollingUpdateGroupNotFound (), DeploymentGroupTest awaitUndeployed (String, JobId), SystemTestBase cli (String, Object), AgentZooKeeperDownTolerationTest call (), SystemTestBase awaitHostRegistered (String, long, TimeUnit), DeploymentGroupTest testRollingUpdate (), JobWatchExactTest test (), SystemTestBase awaitTaskState (JobId, String, TaskStatus.State), AgentStateDirConflictTest test (), SystemTestBase dockerPortRange (), MultipleJobsTest jobStatusBulk (), SystemTestBase setupDefaultMaster (String), SystemTestBase main (Collection<String>), ClusterDeploymentTest onSuccess (JobUndeployResponse), SystemTestBase cli (String, List<String>), AgentZooKeeperDownTolerationTest test (), VolumeTest testClient (), DeploymentGroupTest testRollingUpdateMigrateWithToken (), SystemTestBase createJob (String, String, String, List<String>, Date), SystemTestBase createJob (String, String, String, List<String>, ImmutableMap<String,String>), AgentStateDirConflictTest teardown (), DeploymentGroupTest testAgentAddedAfterRollingUpdateIsDeployed (), DeploymentGroupTest testRollingUpdateWithToken (), SystemTestBase startMaster (String), AgentStateDirConflictTest uncaughtException (Thread, Throwable), SystemTestBase createJob (String, String, String, List<String>), DeploymentGroupTest testRollingUpdateWithOverlapAndParallelism (), ClusterDeploymentTest setup (), SystemTestBase defaultClient (), SystemTestBase listContainers (DockerClient, String), ClusterDeploymentTest onFailure (Throwable), SystemTestBase awaitJobThrottle (HeliosClient, String, JobId, ThrottleState, int, TimeUnit), ClusterDeploymentTest host (int), SystemTestBase resetAgentStateDir (), SystemTestBase createJob (String, String, String, String, List<String>, Map<String,String>, Map<String,PortMapping>, Map<ServiceEndpoint,ServicePorts>, Integer, Map<String,String>, Date), SystemTestBase startJob (JobId, String), DeploymentGroupTest testListDeploymentGroups (), SystemTestBase zooKeeperTestManager (), SystemTestBase baseSetup (), VolumeTest setup (), SystemTestBase dockerSetup (), SystemTestBase testHost (), SystemTestBase staticSetup (), SystemTestBase awaitHostStatusWithLabels (HeliosClient, String, HostStatus.Status, Map<String,String>), SystemTestBase listThreads (), LabelTest testHostLabels (), SystemTestBase getNewDockerClient (), SystemTestBase stopAgent (AgentMain), CliJobCreationTest call (), ClusterDeploymentTest undeploy (JobId, String), SystemTestBase temporaryPorts (), SystemTestBase masterPort (), SystemTestBase setupDefaultMaster (int, String), SystemTestBase assertDockerReachable (int), SystemTestBase masterAdminPort (), ClusterDeploymentTest onSuccess (JobDeployResponse), DeploymentGroupTest testRemovingAgentTagUndeploysJob (), DeploymentGroupTest testRollingUpdateMigrate (), DeploymentGroupTest testRemoveDeploymentGroupActive (), SystemTestBase createJob (String, String, String, List<String>, Map<String,String>, Map<String,PortMapping>, Map<ServiceEndpoint,ServicePorts>, Integer, Map<String,String>), PortCollisionJobTest test (), VolumeTest recv (int, int), SystemTestBase call (), ClusterDeploymentTest verifyCanDeployOnSeveralHosts (), DeploymentGroupTest testRollingUpdateCoordination ()]","1668"
"9","helios/helios-system-tests","d7a70d4f1b04b594127c9fea34890219107c5eb4","a30e1822ea2077fe9a6278eb0ead82b5f571e30c","LOCAL_VAR_RENAMING","0","1","2","[ClusterDeploymentTest zooKeeperTestManager (), ClusterDeploymentTest undeploy (JobId, String)]","24"
"16","helios/helios-system-tests","a30e1822ea2077fe9a6278eb0ead82b5f571e30c","a930c02d557edcb8236676e795e82b91aef4dbe6","LOCAL_VAR_RENAMING","0","1","1","[ClusterDeploymentTest undeploy (JobId, String)]","12"
"41","helios/helios-system-tests","a930c02d557edcb8236676e795e82b91aef4dbe6","2473745b57ef782695eda72db13520d89a4ce93e","LOCAL_VAR_RENAMING","0","1","3","[ClusterDeploymentTest zooKeeperTestManager (), ClusterDeploymentTest onSuccess (JobDeployResponse), ClusterDeploymentTest deploy (Job, String)]","36"
"0","helios/helios-testing-common","2473745b57ef782695eda72db13520d89a4ce93e","1b81e6b79bc40051976dc5fe370d003da655a4f4","SWITCH_EQUAL_SIDES","14","1","73","[TemporaryPorts run (), ZooKeeperTestManager curatorWithSuperAuth (), ZooKeeperTestingClusterManager awaitUp (long, TimeUnit), ZooKeeperTestManager awaitUp (long, TimeUnit), Polling awaitUnchecked (long, TimeUnit, Callable<T>), ZooKeeperTestManager awaitDown (int, TimeUnit), TemporaryPorts TemporaryPorts (Builder), Builder end (), ZooKeeperTestingClusterManager stop (), TemporaryPorts available (int), ZooKeeperTestingClusterManager resetPeer (int), ZooKeeperTestingClusterManager startPeer (int), ZooKeeperTestingServerManager connectString (), ZooKeeperTestManager connectString (), AllocatedPort release (), ZooKeeperTestingServerManager start (), AllocationFailedException builder (), ZooKeeperTestingClusterManager ensure (String), ZooKeeperTestingClusterManager peerCurator (int), TemporaryPorts create (), ZooKeeperTestingClusterManager apply (InetSocketAddress), ZooKeeperTestingClusterManager awaitDown (int, TimeUnit), ZooKeeperTestingServerManager close (), ZooKeeperTestingClusterManager createPeers (int), ZooKeeperTestingServerManager restore (Path), Builder lockDirectory (), ZooKeeperTestingClusterManager stopPeer (int), ZooKeeperTestingClusterManager call (), ZooKeeperTestManager start (), TemporaryPorts localPort (String), TemporaryPorts localPortRange (String, int), ZooKeeperTestingServerManager awaitDown (int, TimeUnit), ZooKeeperTestingClusterManager apply (InstanceSpec), Builder retries (), ZooKeeperTestingClusterManager createCurator (String), ZooKeeperTestingClusterManager ZooKeeperTestingClusterManager (), Builder retries (int), Builder start (int), Builder build (), Builder release (), ZooKeeperTestingClusterManager endpoints (Iterable<InetSocketAddress>), ZooKeeperTestingClusterManager start0 (), ZooKeeperTestingClusterManager close (), ZooKeeperTestingClusterManager allocateAddresses (List<InstanceSpec>), ZooKeeperTestingClusterManager curatorWithSuperAuth (), ZooKeeperTestingClusterManager connectString (), ZooKeeperTestingServerManager ZooKeeperTestingServerManager (), AllocatedPort port (), ZooKeeperTestingServerManager stop (), Builder end (int), ZooKeeperTestManager ensure (String), TemporaryPorts tryAcquire (String, int), TemporaryPorts after (), ZooKeeperTestingClusterManager start (), TemporaryPorts lock (int, String), ZooKeeperTestingClusterManager createCurators (List<InetSocketAddress>), ZooKeeperTestManager stop (), ZooKeeperTestingServerManager awaitUp (long, TimeUnit), Builder release (boolean), ZooKeeperTestingClusterManager connectString (Iterable<InetSocketAddress>), ZooKeeperTestingClusterManager peerDir (int), ZooKeeperTestingServerManager reset (), ZooKeeperTestManager close (), ZooKeeperTestingServerManager backup (Path), TemporaryPorts randomPort (), ZooKeeperTestingServerManager ensure (String), AllocatedPort AllocatedPort (int, Path, FileChannel, FileLock), Polling await (long, TimeUnit, Callable<T>), ZooKeeperTestingServerManager curatorWithSuperAuth (), Builder start (), ZooKeeperTestingClusterManager connectString (InetSocketAddress), Builder lockDirectory (Path), TemporaryPorts releasePorts ()]","365"
"3","helios/helios-testing-common","1b81e6b79bc40051976dc5fe370d003da655a4f4","d84941bfea1a0a70fba06c78fcfd0f9ca4545a75","LOCAL_VAR_RENAMING","0","1","4","[ThreadPoolScheduler ThreadPoolScheduler (), ThreadPoolScheduler Parallelized (Class<?>), ThreadPoolScheduler schedule (Runnable), ThreadPoolScheduler finished ()]","24"
"4","helios/helios-testing-common","d84941bfea1a0a70fba06c78fcfd0f9ca4545a75","1a23d348d96a6b8d6cdb066225a3f7ed42dc365b","FOR_TO_WHILE","1","1","1","[Polling await (long, TimeUnit, Callable<T>)]","6"
"5","helios/helios-testing-common","1a23d348d96a6b8d6cdb066225a3f7ed42dc365b","9cf2118ba90e5f77bf30f6c17a934121f2916c5d","SWITCH_EQUAL_SIDES","14","1","3","[TemporaryPorts lock (int, String), TemporaryPorts available (int), TemporaryPorts localPortRange (String, int)]","18"
"20","helios/helios-testing-common","9cf2118ba90e5f77bf30f6c17a934121f2916c5d","957e93456a679f8dcde294a6f57dc1e04e868ff8","LOCAL_VAR_RENAMING","0","1","1","[Polling await (long, TimeUnit, Callable<T>)]","6"
"27","helios/helios-testing-common","957e93456a679f8dcde294a6f57dc1e04e868ff8","d37e781c79b75528d38ae6beaebbf19a9ade769b","LOCAL_VAR_RENAMING","0","1","2","[ThreadPoolScheduler Parallelized (Class<?>), ThreadPoolScheduler finished ()]","12"
"29","helios/helios-testing-common","d37e781c79b75528d38ae6beaebbf19a9ade769b","f33ab2ec5b00f9016770e477e634815eb326d145","LOCAL_VAR_RENAMING","0","1","4","[TemporaryPorts lock (int, String), TemporaryPorts available (int), TemporaryPorts localPort (String), AllocatedPort release ()]","24"
"30","helios/helios-testing-common","f33ab2ec5b00f9016770e477e634815eb326d145","b454f646772d47c118c1b1b2f39af07df7bfe722","LOOP_IF_CONTINUE_TO_ELSE","11","1","1","[TemporaryPorts localPort (String)]","6"
"31","helios/helios-testing-common","b454f646772d47c118c1b1b2f39af07df7bfe722","6f05a01bd0e5e0afd5adb0f4417d5b646019e632","SWITCH_EQUAL_SIDES","14","1","3","[TemporaryPorts lock (int, String), TemporaryPorts available (int), TemporaryPorts localPortRange (String, int)]","18"
"32","helios/helios-testing-common","6f05a01bd0e5e0afd5adb0f4417d5b646019e632","830ae9295a267e5a23bbf7abe6a767f19397dbeb","LOCAL_VAR_RENAMING","0","1","3","[TemporaryPorts localPort (String), TemporaryPorts localPortRange (String, int), TemporaryPorts after ()]","18"
"34","helios/helios-testing-common","830ae9295a267e5a23bbf7abe6a767f19397dbeb","c96616f21cca2b12e80d3bd1080a50689749c9c7","REVERSE_IF_ELSE","3","1","2","[TemporaryPorts lock (int, String), AllocatedPort release ()]","12"
"37","helios/helios-testing-common","c96616f21cca2b12e80d3bd1080a50689749c9c7","408fc21bfe9b236e68602d250fc778ec4c65b6eb","STATEMENTS_ORDER_REARRANGEMENT","10","1","4","[AllocatedPort AllocatedPort (int, Path, FileChannel, FileLock), TemporaryPorts localPort (String), TemporaryPorts localPortRange (String, int), TemporaryPorts after ()]","24"
"38","helios/helios-testing-common","408fc21bfe9b236e68602d250fc778ec4c65b6eb","380ad8b2bf6f6b1171fc9b19664ed6394fd5190b","LOCAL_VAR_RENAMING","0","1","2","[Builder lockDirectory (Path), Builder lockDirectory ()]","12"
"40","helios/helios-testing-common","380ad8b2bf6f6b1171fc9b19664ed6394fd5190b","152cf0d02587b301f960a978b5ae647713f4ec3b","LOCAL_VAR_RENAMING","0","1","2","[ThreadPoolScheduler schedule (Runnable), ThreadPoolScheduler finished ()]","12"
"45","helios/helios-testing-common","152cf0d02587b301f960a978b5ae647713f4ec3b","b905dbc5c3a63bbcf642a372c310cb6242496fb1","LOCAL_VAR_RENAMING","0","1","3","[TemporaryPorts localPort (String), TemporaryPorts localPortRange (String, int), TemporaryPorts TemporaryPorts (Builder)]","18"
"58","helios/helios-testing-common","b905dbc5c3a63bbcf642a372c310cb6242496fb1","add4742c671a84b9906a2f1a6a742cd3d2c5f7b5","STATEMENTS_ORDER_REARRANGEMENT","10","1","4","[AllocatedPort AllocatedPort (int, Path, FileChannel, FileLock), TemporaryPorts localPort (String), TemporaryPorts localPortRange (String, int), TemporaryPorts after ()]","24"
"0","helios/helios-testing","add4742c671a84b9906a2f1a6a742cd3d2c5f7b5","8d08887e87bc2b7be98379f31b23ce57c74fa6e5","VAR_DECLARATION_DIVIDING","13","1","115","[HeliosDeploymentException HeliosDeploymentException (String, Throwable), Builder testReportDirectory (String), TemporaryJobs create (String), DefaultDeployer readyToDeploy (), JobPrefixFile prefix (), Builder Builder (String, Config, Map<String,String>, HeliosClient.Builder), DefaultProber probe (String, PortMapping), TemporaryJobs job (), HeliosSoloLogService scheduler (), InMemoryLogStreamFollower create (), JobPrefixFile create (Path), DefaultDeployer deploy (Job, List<String>, Set<String>, Prober, TemporaryJobReports.ReportWriter), Builder hostPickingStrategy (HostPickingStrategy), TemporaryJobs initialValue (), HeliosDeploymentException HeliosDeploymentException (Throwable), Builder processHostPickingStrategy (), TemporaryJobs call (), TemporaryJob TemporaryJob (HeliosClient, Prober, TemporaryJobReports.ReportWriter, Job, List<String>, Set<String>, String, long), HeliosDeploymentResource client (), TemporaryJob port (String, String), Builder endpoints (List<URI>), Builder hostFilter (String), TemporaryJobs after (Optional<TemporaryJobReports.ReportWriter>), JobPrefixFile JobPrefixFile (Path, FileChannel, FileLock), Builder domain (String), TemporaryJobs perform (Statement, TemporaryJobReports.ReportWriter), TemporaryJob undeploy (List<AssertionError>), HeliosSoloLogService runOneIteration (), Builder build (), HeliosSoloLogService HeliosSoloLogService (HeliosClient, DockerClient, LogStreamFollower), TemporaryJobs getListByKey (String, Config), Builder client (HeliosClient), JobPrefixFile close (AutoCloseable), TemporaryJobs prefix (), Builder user (String), JobPrefixFile tryFromExistingFile (Path), TemporaryJobs apply (Statement, Description), InMemoryLogStreamFollower getStdout (JobId), InMemoryLogStreamFollower InMemoryLogStreamFollower (ConcurrentMap<JobId,StreamHolder>), TemporaryJobs builder (Map<String,String>), Builder jobPrefix (String), TemporaryJob hosts (), Builder deployer (Deployer), DefaultDeployer DefaultDeployer (HeliosClient, List<TemporaryJob>, HostPickingStrategy, String, long), HeliosSoloLogService shutDown (), LogFollowJob LogFollowJob (String, JobId), TemporaryJob deploy (), TemporaryJobs builder (String, Map<String,String>, HeliosClient.Builder), Builder endpointStrings (List<String>), JobPrefixFile JobPrefixFile (String, Path), Builder endpoints (URI), HeliosDeploymentResource after (), TemporaryJobs builder (), StreamHolder StreamHolder (ByteArrayOutputStream, ByteArrayOutputStream), TemporaryJob job (), DefaultDeployer deploy (Job, String, Set<String>, Prober, TemporaryJobReports.ReportWriter), Builder prefixDirectory (String), TemporaryJobs builder (String, Map<String,String>), TemporaryJobs builder (String), TemporaryJobs jobWithConfig (String), TemporaryJobs evaluate (), HeliosDeploymentException HeliosDeploymentException (String), TemporaryJob addresses (String), TemporaryJobs client (), Builder jobDeployedMessageFormat (String), Builder deployTimeoutMillis (long), DefaultProber probeUdpPort (String, PortMapping), JobPrefixFile create (String, Path), Builder configureWithEnv (), Builder reports (TemporaryJobReports), TemporaryJob call (), Builder heliosClientHttpTimeoutSeconds (int), HeliosConfig loadConfig (), TemporaryJobs verifyJobsHealthy (), JobPrefixFile release (), TemporaryJob statuses (), HeliosDeploymentResource before (), TemporaryJob address (String), DefaultProber probeTcpPort (String, PortMapping), TemporaryJob outputDeployedMessage (String, String), InMemoryLogStreamFollower writeAndFlush (ByteBuffer, OutputStream), Builder prober (Prober), HeliosConfig getProfile (String, String, Config), LogFollowJob call (), Builder verifyHasStrategyKey (String), HeliosConfig getDefaultProfile (String, String, Config), TemporaryJobs create (), HeliosDeploymentResource call (), TemporaryJobs after (), TemporaryJob undeploy (), TemporaryJob awaitUp (String), TemporaryJob awaitPort (String, String), InMemoryLogStreamFollower followLog (JobId, String, Iterator<LogMessage>), TemporaryJobs createFromProfile (String), TemporaryJobs apply (TemporaryJobReports.ReportWriter), TemporaryJobs TemporaryJobs (Builder, Config), TemporaryJobs create (HeliosClient), TemporaryJobs jobPrefixFile (), InMemoryLogStreamFollower getStderr (JobId), HeliosDeploymentResource HeliosDeploymentResource (HeliosDeployment), TemporaryJobs before (), TemporaryJobs job (Job.Builder), TemporaryJob endpointFromHost (String), Builder endpoints (String), TemporaryJob verifyHealthy (String, TaskStatus), Polling await (long, TimeUnit, String, Callable<T>), JobPrefixFile deleteIfExists (Path), DefaultDeployer pickHost (List<String>), HeliosSoloLogService executor (), HeliosSoloLogService get (Future<T>), TemporaryJob verifyHealthy (), JobPrefixFile close (), TemporaryJobs removeOldJobs (), JobPrefixFile delete (), Polling awaitUnchecked (long, TimeUnit, String, Callable<T>)]","1265"
