id,projectName,startCommit,endCommit,transformType,transformTypeId,transformSum,RelatedMethodsNum,RelatedMethodSet,RelatedCasesNum
20,WebGoat/insecure-login,6007787d094e35324e94159897e0d7d6739c50c1,b957dbb9a888852b8c0ec5177adb60a41b2b9e82,INFIX_EXPRESSION_DIVIDING,8,1,1,"[InsecureLoginTask completed (String, String)]",1
22,WebGoat/insecure-login,b957dbb9a888852b8c0ec5177adb60a41b2b9e82,24a5e5bcea04748a36a974d6cbd35deb80d0ac9d,SWITCH_STRING_EQUAL,15,1,1,"[InsecureLoginTask completed (String, String)]",1
27,WebGoat/insecure-login,24a5e5bcea04748a36a974d6cbd35deb80d0ac9d,5517f4e40d6925e48f5989a73ac83c6e21713c87,INFIX_EXPRESSION_DIVIDING,8,1,1,"[InsecureLoginTask completed (String, String)]",1
28,WebGoat/insecure-login,5517f4e40d6925e48f5989a73ac83c6e21713c87,ebfe63e88ddc5da93499ff8859b67986be7a1361,VAR_DECLARATION_MERGING,12,1,1,"[InsecureLoginTask completed (String, String)]",1
29,WebGoat/insecure-login,ebfe63e88ddc5da93499ff8859b67986be7a1361,ceca7de5e7ae53d7f1829368e95990bab48ba9f7,VAR_DECLARATION_DIVIDING,13,1,1,"[InsecureLoginTask completed (String, String)]",1
30,WebGoat/insecure-login,ceca7de5e7ae53d7f1829368e95990bab48ba9f7,58d9b32942629cec0187d03c730fb8493a4707f0,LOCAL_VAR_RENAMING,0,1,1,"[InsecureLoginTask completed (String, String)]",1
32,WebGoat/insecure-login,58d9b32942629cec0187d03c730fb8493a4707f0,9da75818a01d9297c22643211ff33e9e1a465b81,LOCAL_VAR_RENAMING,0,1,1,"[InsecureLoginTask completed (String, String)]",1
40,WebGoat/insecure-login,9da75818a01d9297c22643211ff33e9e1a465b81,fcbae6f4ddd8bde817c8341e69f291f6c4b7058c,LOCAL_VAR_RENAMING,0,1,1,"[InsecureLoginTask completed (String, String)]",1
42,WebGoat/insecure-login,fcbae6f4ddd8bde817c8341e69f291f6c4b7058c,4fc7f3c6def4308445b0c801626aefcfb7c95692,REVERSE_IF_ELSE,3,1,1,"[InsecureLoginTask completed (String, String)]",1
43,WebGoat/insecure-login,4fc7f3c6def4308445b0c801626aefcfb7c95692,80aa7d18be888417bedfc0a87f1ec25c41cb82f7,INFIX_EXPRESSION_DIVIDING,8,1,1,"[InsecureLoginTask completed (String, String)]",1
44,WebGoat/insecure-login,80aa7d18be888417bedfc0a87f1ec25c41cb82f7,f63881d20c57a2bb240ca329fcfaa45cff79ad81,VAR_DECLARATION_MERGING,12,1,1,"[InsecureLoginTask completed (String, String)]",1
48,WebGoat/insecure-login,f63881d20c57a2bb240ca329fcfaa45cff79ad81,eec49307a94988ee5bea8c691f092c8e12ae34b8,VAR_DECLARATION_DIVIDING,13,1,1,"[InsecureLoginTask completed (String, String)]",1
50,WebGoat/insecure-login,eec49307a94988ee5bea8c691f092c8e12ae34b8,22176c442dec34e4fd3b1ad4c5291cd324ddaf15,LOCAL_VAR_RENAMING,0,1,1,"[InsecureLoginTask completed (String, String)]",1
59,WebGoat/insecure-login,22176c442dec34e4fd3b1ad4c5291cd324ddaf15,94e975753baf0d59159389b0616050589ed1d64f,VAR_DECLARATION_DIVIDING,13,1,1,"[InsecureLoginTask completed (String, String)]",1
61,WebGoat/insecure-login,94e975753baf0d59159389b0616050589ed1d64f,003662476b2265c0fb05a5e40559139438010907,VAR_DECLARATION_MERGING,12,1,1,"[InsecureLoginTask completed (String, String)]",1
62,WebGoat/insecure-login,003662476b2265c0fb05a5e40559139438010907,4eea49d73316866906d497e7f1050826ed52c2b5,VAR_DECLARATION_MERGING,12,1,1,"[InsecureLoginTask completed (String, String)]",1
64,WebGoat/insecure-login,4eea49d73316866906d497e7f1050826ed52c2b5,83f5b18b3a45927e0b2d6feef9425a90bd777138,LOCAL_VAR_RENAMING,0,1,1,"[InsecureLoginTask completed (String, String)]",1
65,WebGoat/insecure-login,83f5b18b3a45927e0b2d6feef9425a90bd777138,ce0ea890832dc6c6578b1ffc8ae282e5ff58da48,VAR_DECLARATION_DIVIDING,13,1,1,"[InsecureLoginTask completed (String, String)]",1
70,WebGoat/insecure-login,ce0ea890832dc6c6578b1ffc8ae282e5ff58da48,4cc01ca300b5ae463c06133d094622ecbfad4014,VAR_DECLARATION_DIVIDING,13,1,1,"[InsecureLoginTask completed (String, String)]",1
72,WebGoat/insecure-login,4cc01ca300b5ae463c06133d094622ecbfad4014,7697ef8ce41aaebe5b8d9446743972c6b16fe3e0,REVERSE_IF_ELSE,3,1,1,"[InsecureLoginTask completed (String, String)]",1
74,WebGoat/insecure-login,7697ef8ce41aaebe5b8d9446743972c6b16fe3e0,cec8998d68eccc6dddc55c357ab260691da20fc3,REVERSE_IF_ELSE,3,1,1,"[InsecureLoginTask completed (String, String)]",1
75,WebGoat/insecure-login,cec8998d68eccc6dddc55c357ab260691da20fc3,5b4319fe6ae70de95722920252b019a803598512,LOCAL_VAR_RENAMING,0,1,1,"[InsecureLoginTask completed (String, String)]",1
81,WebGoat/insecure-login,5b4319fe6ae70de95722920252b019a803598512,ca07b94d4ef824944e347dc5249cde2a00ef2499,SWITCH_STRING_EQUAL,15,1,1,"[InsecureLoginTask completed (String, String)]",1
84,WebGoat/insecure-login,ca07b94d4ef824944e347dc5249cde2a00ef2499,843793d1b8c3b0bd1943e21ef56f80e42a6d860b,REVERSE_IF_ELSE,3,1,1,"[InsecureLoginTask completed (String, String)]",1
86,WebGoat/insecure-login,843793d1b8c3b0bd1943e21ef56f80e42a6d860b,5ba0349b2a486cad5798fd258c740c25cfa4a2ef,VAR_DECLARATION_MERGING,12,1,1,"[InsecureLoginTask completed (String, String)]",1
87,WebGoat/insecure-login,5ba0349b2a486cad5798fd258c740c25cfa4a2ef,92dd28501acde03aae89daf532475585c6a5f7bf,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[InsecureLoginTask completed (String, String)]",1
0,WebGoat/jwt,92dd28501acde03aae89daf532475585c6a5f7bf,b3c18ca0efe78f09a4a94f0a9a3b74012a27176b,STATEMENTS_ORDER_REARRANGEMENT,10,1,15,"[JWTFinalEndpoint encode (String, String, String), JWTFinalEndpoint resolveSigningKeyBytes (JwsHeader, Claims), JWTRefreshEndpoint follow (Map<String,Object>), Vote Vote (String, String, String, String, int, int), JWTFinalEndpoint getJWTSignature (String, String, String, String), JWTRefreshEndpoint newToken (String, Map<String,Object>), JWTFinalEndpoint JWTFinalEndpoint (DataSource), JWTRefreshEndpoint checkout (String), JWTFinalEndpoint decode (String), JWTFinalEndpoint follow (String), JWTFinalEndpoint resetVotes (String), Vote incrementNumberOfVotes (int), Vote reset (), Vote calculateStars (int), JWTRefreshEndpoint createNewTokens (String)]",45
6,WebGoat/jwt,b3c18ca0efe78f09a4a94f0a9a3b74012a27176b,22698e4f84ed3ee5e41f90161e9ff8f2689c6197,LOCAL_VAR_RENAMING,0,1,1,"[Vote Vote (String, String, String, String, int, int)]",3
7,WebGoat/jwt,22698e4f84ed3ee5e41f90161e9ff8f2689c6197,c2d8ff16f3d6808ef58d5244ef60b29edead8df4,LOCAL_VAR_RENAMING,0,1,3,"[Vote incrementNumberOfVotes (int), Vote Vote (String, String, String, String, int, int), Vote reset ()]",9
11,WebGoat/jwt,c2d8ff16f3d6808ef58d5244ef60b29edead8df4,2a8d9c29fa1a16350070e4b71f48e12d77af80d7,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[Vote Vote (String, String, String, String, int, int)]",3
12,WebGoat/jwt,2a8d9c29fa1a16350070e4b71f48e12d77af80d7,81a8209a2c63e674dc71a2718dea69315abd60ad,LOCAL_VAR_RENAMING,0,1,2,"[Vote Vote (String, String, String, String, int, int), Vote calculateStars (int)]",6
13,WebGoat/jwt,81a8209a2c63e674dc71a2718dea69315abd60ad,bb997d0bb1a77132db65e075fb168dad18dcf37b,LOCAL_VAR_RENAMING,0,1,2,"[Vote Vote (String, String, String, String, int, int), Vote calculateStars (int)]",6
20,WebGoat/jwt,bb997d0bb1a77132db65e075fb168dad18dcf37b,5d4d1846016c42effc05344c2461198f90762a4f,STATEMENTS_ORDER_REARRANGEMENT,10,1,2,"[Vote incrementNumberOfVotes (int), Vote Vote (String, String, String, String, int, int)]",6
24,WebGoat/jwt,5d4d1846016c42effc05344c2461198f90762a4f,aba25b86e34be6aacca3f598359cb0b517b2ae9d,INFIX_EXPRESSION_DIVIDING,8,1,1,[Vote calculateStars (int)],3
31,WebGoat/jwt,aba25b86e34be6aacca3f598359cb0b517b2ae9d,6b9d2fa81561fdf24a467a01b624ef84ed91e159,LOCAL_VAR_RENAMING,0,1,1,"[Vote Vote (String, String, String, String, int, int)]",3
42,WebGoat/jwt,6b9d2fa81561fdf24a467a01b624ef84ed91e159,e3c0f3934344de88bcf34ffb0d607508d0033e16,STATEMENTS_ORDER_REARRANGEMENT,10,1,3,"[Vote incrementNumberOfVotes (int), Vote Vote (String, String, String, String, int, int), Vote reset ()]",9
46,WebGoat/jwt,e3c0f3934344de88bcf34ffb0d607508d0033e16,461a095172250a06489bbeff75cd9d599dda3c48,LOCAL_VAR_RENAMING,0,1,1,[Vote incrementNumberOfVotes (int)],3
54,WebGoat/jwt,461a095172250a06489bbeff75cd9d599dda3c48,aa5ad3e447d10c0d8aaf4e4ae0c044eb453d707e,STATEMENTS_ORDER_REARRANGEMENT,10,1,2,"[Vote incrementNumberOfVotes (int), Vote reset ()]",6
58,WebGoat/jwt,aa5ad3e447d10c0d8aaf4e4ae0c044eb453d707e,e1f401af90ed121fc632c7f635fc527048d48242,LOCAL_VAR_RENAMING,0,1,4,"[Vote incrementNumberOfVotes (int), Vote Vote (String, String, String, String, int, int), Vote reset (), Vote calculateStars (int)]",12
72,WebGoat/jwt,e1f401af90ed121fc632c7f635fc527048d48242,015a93f3a3c299a812d9b159336044e5d89c03e0,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[Vote Vote (String, String, String, String, int, int)]",3
73,WebGoat/jwt,015a93f3a3c299a812d9b159336044e5d89c03e0,f5c3600e93e2701dc591892b061a7a36a6a4da30,LOCAL_VAR_RENAMING,0,1,1,"[Vote Vote (String, String, String, String, int, int)]",3
85,WebGoat/jwt,f5c3600e93e2701dc591892b061a7a36a6a4da30,cfc6930a2bc5fbfcdf56fbc1af44f8a5abae326e,STATEMENTS_ORDER_REARRANGEMENT,10,1,2,"[Vote incrementNumberOfVotes (int), Vote reset ()]",6
0,WebGoat/missing-function-ac,cfc6930a2bc5fbfcdf56fbc1af44f8a5abae326e,52929039b1f658fab5fe30fe3b4f9b81574d21ad,ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT,7,1,7,"[Users getUsers (), DisplayUser isAdmin (), DisplayUser DisplayUser (WebGoatUser), DisplayUser getUsername (), Users Users (UserSessionData, DataSource), DisplayUser genUserHash (String, String), DisplayUser getUserHash ()]",14
2,WebGoat/missing-function-ac,52929039b1f658fab5fe30fe3b4f9b81574d21ad,9aa3673cbee6798fbd255c8cd1147fac5a07f86d,LOCAL_VAR_RENAMING,0,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
7,WebGoat/missing-function-ac,9aa3673cbee6798fbd255c8cd1147fac5a07f86d,21760c336f265745fb8311ef20d5935293bf3b89,LOCAL_VAR_RENAMING,0,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
16,WebGoat/missing-function-ac,21760c336f265745fb8311ef20d5935293bf3b89,45bcc64c9ee63bde243c92d873d19129fa4cdabb,LOCAL_VAR_RENAMING,0,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
31,WebGoat/missing-function-ac,45bcc64c9ee63bde243c92d873d19129fa4cdabb,33ea930d3dde23387b96f9a71512da7cc7ef6c40,LOCAL_VAR_RENAMING,0,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
42,WebGoat/missing-function-ac,33ea930d3dde23387b96f9a71512da7cc7ef6c40,6f5b91b813c10fb399d8e05dc42b4f30abf3a237,LOCAL_VAR_RENAMING,0,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
43,WebGoat/missing-function-ac,6f5b91b813c10fb399d8e05dc42b4f30abf3a237,19e494ec936a1d9ed5d5182a41cfaa836897acb1,LOCAL_VAR_RENAMING,0,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
50,WebGoat/missing-function-ac,19e494ec936a1d9ed5d5182a41cfaa836897acb1,e7c614c7c8a9c36a4d1590206463e44a11b9ed7c,REVERSE_IF_ELSE,3,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
52,WebGoat/missing-function-ac,e7c614c7c8a9c36a4d1590206463e44a11b9ed7c,a7263fb8fc2151e24ab74710461560ba578ca996,REVERSE_IF_ELSE,3,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
53,WebGoat/missing-function-ac,a7263fb8fc2151e24ab74710461560ba578ca996,45d8d9eb270a1b23f4af4e53190077f9fcd10534,REVERSE_IF_ELSE,3,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
57,WebGoat/missing-function-ac,45d8d9eb270a1b23f4af4e53190077f9fcd10534,8f88e9e2472bb28d42238252f16a427fdadee686,REVERSE_IF_ELSE,3,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
58,WebGoat/missing-function-ac,8f88e9e2472bb28d42238252f16a427fdadee686,ad3dd3e0ec0bca29107739eed2f54cbc6500102c,REVERSE_IF_ELSE,3,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
78,WebGoat/missing-function-ac,ad3dd3e0ec0bca29107739eed2f54cbc6500102c,2105264075c4686ef023c2b7965fb98081155586,REVERSE_IF_ELSE,3,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
84,WebGoat/missing-function-ac,2105264075c4686ef023c2b7965fb98081155586,76b22450b8f7d1ec014624602cda584dbab6d82d,SWITCH_STRING_EQUAL,15,1,1,"[MissingFunctionACHiddenMenus completed (String, String)]",3
0,WebGoat/password-reset,76b22450b8f7d1ec014624602cda584dbab6d82d,2183d8687cf0cc4854531929cbaec1590f01c404,CONDITIONAL_EXP_TO_SINGLE_IF,5,1,11,"[ResetLinkAssignment illegalCall (), QuestionsAssignment passwordReset (Map<String,Object>), ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), SecurityQuestionAssignment completed (String), ResetLinkAssignment checkIfLinkIsFromTom (String), ResetLinkAssignment resetPassword (String, Model), ResetLinkAssignment login (String, String), ResetLinkAssignment changePassword (PasswordChangeForm, BindingResult), ResetLinkAssignmentForgotPassword ResetLinkAssignmentForgotPassword (RestTemplate, String), ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String), ResetLinkAssignmentForgotPassword fakeClickingLinkEmail (String, String)]",44
1,WebGoat/password-reset,2183d8687cf0cc4854531929cbaec1590f01c404,52dc6c9d8e2fce10be911b2bac6e0b17caaec03e,SWITCH_STRING_EQUAL,15,1,1,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest)]",4
2,WebGoat/password-reset,52dc6c9d8e2fce10be911b2bac6e0b17caaec03e,7d6276d64f9c4b97100f892154700b61c89a6a68,SWITCH_EQUAL_SIDES,14,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
4,WebGoat/password-reset,7d6276d64f9c4b97100f892154700b61c89a6a68,3ff30a863fa13bb48837798fc185447d1ac245a0,REVERSE_IF_ELSE,3,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
12,WebGoat/password-reset,3ff30a863fa13bb48837798fc185447d1ac245a0,5301dc038075bc72053dc2e0c455c62073e70cd5,SWITCH_EQUAL_SIDES,14,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
14,WebGoat/password-reset,5301dc038075bc72053dc2e0c455c62073e70cd5,c5dcf4d4234f89d5dcd9fb8e27b01793ab442394,SWITCH_EQUAL_SIDES,14,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
16,WebGoat/password-reset,c5dcf4d4234f89d5dcd9fb8e27b01793ab442394,d67397df8c027dd21a0e34b61d071605470a8598,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
17,WebGoat/password-reset,d67397df8c027dd21a0e34b61d071605470a8598,5ca4c0d1c43c95c8e81341322428756cb0c9fa26,INFIX_EXPRESSION_DIVIDING,8,1,1,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest)]",4
20,WebGoat/password-reset,5ca4c0d1c43c95c8e81341322428756cb0c9fa26,25d1801cdbdb41373224d0eb0cad61ecbe513ed6,REVERSE_IF_ELSE,3,1,2,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",8
21,WebGoat/password-reset,25d1801cdbdb41373224d0eb0cad61ecbe513ed6,ef46762743dae703e8e027ea464d72cec50a8e1e,REVERSE_IF_ELSE,3,1,2,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",8
23,WebGoat/password-reset,ef46762743dae703e8e027ea464d72cec50a8e1e,2211e97be033cdcbc5e0e063004f9b05a480f3bf,REVERSE_IF_ELSE,3,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
24,WebGoat/password-reset,2211e97be033cdcbc5e0e063004f9b05a480f3bf,6dc43dac65c3bc07e8b2d0251b0a1a0c88de77b6,SWITCH_EQUAL_SIDES,14,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",4
25,WebGoat/password-reset,6dc43dac65c3bc07e8b2d0251b0a1a0c88de77b6,f32c13b38f989a5ae45603e92f3b4fccd81dd981,REVERSE_IF_ELSE,3,1,2,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",8
29,WebGoat/password-reset,f32c13b38f989a5ae45603e92f3b4fccd81dd981,1b653df1857a366a2fc2a9a63f9f9f5bfe41f103,LOCAL_VAR_RENAMING,0,1,2,"[TriedQuestions isComplete (), TriedQuestions incr (String)]",10
31,WebGoat/password-reset,1b653df1857a366a2fc2a9a63f9f9f5bfe41f103,146d7f259db149bc6e54a4c5a0bdc9d7026eafe2,LOCAL_VAR_RENAMING,0,1,2,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), ResetLinkAssignmentForgotPassword ResetLinkAssignmentForgotPassword (RestTemplate, String)]",10
33,WebGoat/password-reset,146d7f259db149bc6e54a4c5a0bdc9d7026eafe2,74f16f7e500056c5e8e0320d8fa619cfd9a86a06,LOCAL_VAR_RENAMING,0,1,2,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), ResetLinkAssignmentForgotPassword fakeClickingLinkEmail (String, String)]",10
42,WebGoat/password-reset,74f16f7e500056c5e8e0320d8fa619cfd9a86a06,3da38883c4449535ffb2cfb7e162545b69b68581,LOCAL_VAR_RENAMING,0,1,2,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String), ResetLinkAssignmentForgotPassword fakeClickingLinkEmail (String, String)]",10
44,WebGoat/password-reset,3da38883c4449535ffb2cfb7e162545b69b68581,9d1fbba01a3c85490fbf1dd02f2da4b5d92137b1,STATEMENTS_ORDER_REARRANGEMENT,10,1,2,"[ResetLinkAssignmentForgotPassword ResetLinkAssignmentForgotPassword (RestTemplate, String), ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",10
58,WebGoat/password-reset,9d1fbba01a3c85490fbf1dd02f2da4b5d92137b1,3ab23e2520d98e0aeb5afc85e82cb2932ed95503,LOCAL_VAR_RENAMING,0,1,2,"[ResetLinkAssignmentForgotPassword sendPasswordResetLink (String, HttpServletRequest), ResetLinkAssignmentForgotPassword fakeClickingLinkEmail (String, String)]",10
62,WebGoat/password-reset,3ab23e2520d98e0aeb5afc85e82cb2932ed95503,7d4f4226422a101cd90091f1e7e0d50342c2a65c,SINGLE_IF_TO_CONDITIONAL_EXP,4,1,1,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String)]",5
74,WebGoat/password-reset,7d4f4226422a101cd90091f1e7e0d50342c2a65c,b195398c3a0b4bb08cd05edd7b726989a1d5f274,LOCAL_VAR_RENAMING,0,1,2,"[TriedQuestions isComplete (), TriedQuestions incr (String)]",10
84,WebGoat/password-reset,b195398c3a0b4bb08cd05edd7b726989a1d5f274,beea6d1bc24b1bf00f5e4eae83876f9e01e647f4,LOCAL_VAR_RENAMING,0,1,2,"[ResetLinkAssignmentForgotPassword sendMailToUser (String, String, String), ResetLinkAssignmentForgotPassword fakeClickingLinkEmail (String, String)]",10
0,WebGoat/path-traversal,beea6d1bc24b1bf00f5e4eae83876f9e01e647f4,343cb79a2ddb68046481ec53528576ffd166fd76,PRE_POST_FIX_EXPRESSION_DIVIDING,16,1,12,"[ProfileUploadRetrieval ProfileUploadRetrieval (String), ProfileUploadRetrieval getProfilePicture (HttpServletRequest), ProfileUploadBase solvedIt (File), ProfileUpload getProfilePicture (), ProfileUploadBase attemptWasMade (File, File), ProfileUpload ProfileUpload (String, WebSession), ProfileUploadBase execute (MultipartFile, String), ProfileUpload uploadFileHandler (MultipartFile, String), ProfileUploadRetrieval initAssignment (), ProfileUploadBase getProfilePicture (), ProfileUploadRetrieval execute (String), ProfileUploadBase defaultImage ()]",36
3,WebGoat/path-traversal,343cb79a2ddb68046481ec53528576ffd166fd76,102cab5988092ccd9cd24218213070c39a58da99,LOCAL_VAR_RENAMING,0,1,1,"[ProfileUpload ProfileUpload (String, WebSession)]",3
9,WebGoat/path-traversal,102cab5988092ccd9cd24218213070c39a58da99,3b75fda01b997be4f25bb53c0cf687234db505d7,LOCAL_VAR_RENAMING,0,1,1,"[ProfileUpload uploadFileHandler (MultipartFile, String)]",3
29,WebGoat/path-traversal,3b75fda01b997be4f25bb53c0cf687234db505d7,d699d58c9b2e7d67cd893bb3fdebfc694c4a63a4,LOCAL_VAR_RENAMING,0,1,2,"[ProfileUpload ProfileUpload (String, WebSession), ProfileUpload uploadFileHandler (MultipartFile, String)]",6
63,WebGoat/path-traversal,d699d58c9b2e7d67cd893bb3fdebfc694c4a63a4,5b6758f97340967436db14ff03bea65a8c3e49b2,LOCAL_VAR_RENAMING,0,1,2,"[ProfileUpload ProfileUpload (String, WebSession), ProfileUpload uploadFileHandler (MultipartFile, String)]",6
69,WebGoat/path-traversal,5b6758f97340967436db14ff03bea65a8c3e49b2,9acc705daf971e5de81523c536bb75c25e96343c,LOCAL_VAR_RENAMING,0,1,1,"[ProfileUpload uploadFileHandler (MultipartFile, String)]",3
72,WebGoat/path-traversal,9acc705daf971e5de81523c536bb75c25e96343c,c2a7d5bd57f258b5876ab6498957f20d0cace3e1,LOCAL_VAR_RENAMING,0,1,2,"[ProfileUpload ProfileUpload (String, WebSession), ProfileUpload uploadFileHandler (MultipartFile, String)]",6
84,WebGoat/path-traversal,c2a7d5bd57f258b5876ab6498957f20d0cace3e1,1147733e06ba3fd58fdfdf71954ff7e90e517b3a,LOCAL_VAR_RENAMING,0,1,2,"[ProfileUpload ProfileUpload (String, WebSession), ProfileUpload uploadFileHandler (MultipartFile, String)]",6
0,WebGoat/secure-passwords,1147733e06ba3fd58fdfdf71954ff7e90e517b3a,69a65a2eb65aabcc466ef64793c30891f45a623c,CONDITIONAL_EXP_TO_SINGLE_IF,5,1,2,"[SecurePasswordsAssignment calculateTime (long), SecurePasswordsAssignment completed (String)]",2
3,WebGoat/secure-passwords,69a65a2eb65aabcc466ef64793c30891f45a623c,453e4d6fabda68cabff5fbd5df740c85e336a15d,VAR_DECLARATION_DIVIDING,13,1,1,[SecurePasswordsAssignment calculateTime (long)],1
4,WebGoat/secure-passwords,453e4d6fabda68cabff5fbd5df740c85e336a15d,d785960f491fd53709aa3b031c823dd14c03ef6e,REVERSE_IF_ELSE,3,1,1,[SecurePasswordsAssignment completed (String)],1
7,WebGoat/secure-passwords,d785960f491fd53709aa3b031c823dd14c03ef6e,497697e397ed587f82bd6d9c3509dc8d722de2ad,STATEMENTS_ORDER_REARRANGEMENT,10,1,1,[SecurePasswordsAssignment calculateTime (long)],1
8,WebGoat/secure-passwords,497697e397ed587f82bd6d9c3509dc8d722de2ad,d8747a467d48f9cbae0ba32866c2f188f011b17e,REVERSE_IF_ELSE,3,1,1,[SecurePasswordsAssignment completed (String)],1
14,WebGoat/secure-passwords,d8747a467d48f9cbae0ba32866c2f188f011b17e,dc9c0163aa354aeca27ee3848fca22e5a04c436b,VAR_DECLARATION_MERGING,12,1,1,[SecurePasswordsAssignment calculateTime (long)],1
17,WebGoat/secure-passwords,dc9c0163aa354aeca27ee3848fca22e5a04c436b,8d0cab1451473fc1b0609e3f8ca18cb0bc290840,LOCAL_VAR_RENAMING,0,1,2,"[SecurePasswordsAssignment calculateTime (long), SecurePasswordsAssignment completed (String)]",2
20,WebGoat/secure-passwords,8d0cab1451473fc1b0609e3f8ca18cb0bc290840,3920c0913e13c0396da0e9e73be7d565b94276c5,REVERSE_IF_ELSE,3,1,1,[SecurePasswordsAssignment completed (String)],1
26,WebGoat/secure-passwords,3920c0913e13c0396da0e9e73be7d565b94276c5,3e252b617491708aab43696ab8d8500af2c3196d,REVERSE_IF_ELSE,3,1,1,[SecurePasswordsAssignment completed (String)],1
27,WebGoat/secure-passwords,3e252b617491708aab43696ab8d8500af2c3196d,588b275a5e3deafc55f82daa278e0ce17d7a8d83,REVERSE_IF_ELSE,3,1,1,[SecurePasswordsAssignment completed (String)],1
31,WebGoat/secure-passwords,588b275a5e3deafc55f82daa278e0ce17d7a8d83,4c138dbac7d36e92ad8ccb87f27057533dd1e70e,VAR_DECLARATION_MERGING,12,1,1,[SecurePasswordsAssignment calculateTime (long)],1
35,WebGoat/secure-passwords,4c138dbac7d36e92ad8ccb87f27057533dd1e70e,96761e26741cbdbc0d00d68b9df0e3b406f2bd36,VAR_DECLARATION_MERGING,12,1,1,[SecurePasswordsAssignment calculateTime (long)],1
